"project","language","article","access","agent","granularity","date","views"
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-04-25,1050
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-04-26,1060
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-04-27,969
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-04-28,935
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-04-29,859
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-04-30,549
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-01,826
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-02,989
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-03,1005
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-04,1127
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-05,957
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-06,793
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-07,583
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-08,837
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-09,1067
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-10,1112
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-11,1103
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-12,959
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-13,764
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-14,594
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-15,798
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-16,999
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-17,1119
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-18,942
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-19,919
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-20,828
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-21,683
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-22,867
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-23,1162
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-24,1362
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-25,1077
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-26,1067
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-27,882
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-28,684
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-29,853
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-30,991
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-05-31,1100
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-01,1038
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-02,1011
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-03,937
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-04,806
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-05,1050
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-06,1193
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-07,1177
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-08,1176
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-09,1000
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-10,889
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-11,801
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-12,1012
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-13,1346
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-14,1041
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-15,1164
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-16,1081
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-17,875
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-18,824
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-19,1028
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-20,1034
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-21,1235
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-22,1199
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-23,1043
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-24,914
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-25,854
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-26,1342
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-27,1175
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-28,1079
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-29,1235
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-06-30,1281
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-01,1008
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-02,760
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-03,1227
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-04,1004
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-05,846
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-06,838
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-07,986
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-08,754
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-09,774
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-10,1021
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-11,1002
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-12,1027
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-13,950
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-14,915
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-15,761
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-16,693
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-17,1113
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-18,1114
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-19,1201
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-20,962
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-21,848
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-22,778
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-23,639
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-24,973
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-25,955
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-26,1150
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-27,1021
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-28,1017
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-29,678
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-30,625
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-07-31,1014
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-01,1189
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-02,1146
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-03,1139
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-04,1158
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-05,848
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-06,759
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-07,1234
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-08,1189
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-09,1318
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-10,1249
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-11,1178
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-12,864
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-13,722
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-14,860
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-15,1228
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-16,1109
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-17,1075
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-18,1117
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-19,880
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-20,852
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-21,1316
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-22,1291
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-23,1366
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-24,1111
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-25,1333
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-26,955
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-27,966
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-28,1414
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-29,1333
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-30,1414
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-08-31,1444
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-01,1855
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-02,1005
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-03,658
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-04,906
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-05,1132
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-06,1423
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-07,1342
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-08,1316
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-09,1145
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-10,820
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-11,1153
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-12,978
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-13,1355
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-14,1282
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-15,1259
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-16,1039
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-17,1115
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-18,1432
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-19,1573
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-20,1518
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-21,1585
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-22,1497
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-23,1095
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-24,904
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-25,1252
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-26,1307
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-27,1548
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-28,1414
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-29,1408
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-09-30,1137
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-01,987
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-02,1577
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-03,1528
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-04,1609
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-05,1587
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-06,1567
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-07,1140
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-08,942
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-09,1096
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-10,1270
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-11,1440
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-12,1692
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-13,1594
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-14,1456
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-15,1012
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-16,1608
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-17,1641
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-18,1744
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-19,1823
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-20,1658
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-21,1148
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-22,997
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-23,1440
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-24,1597
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-25,1849
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-26,1603
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-27,1335
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-28,892
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-29,827
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-30,1007
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-10-31,1483
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-01,1385
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-02,1725
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-03,1499
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-04,1259
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-05,1149
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-06,1601
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-07,1624
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-08,1601
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-09,1555
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-10,1606
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-11,1228
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-12,1063
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-13,1466
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-14,1775
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-15,1769
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-16,1834
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-17,1624
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-18,1322
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-19,1096
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-20,1646
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-21,1912
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-22,1664
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-23,1572
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-24,1634
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-25,1086
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-26,927
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-27,1447
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-28,1594
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-29,1632
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-11-30,1638
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-01,1547
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-02,1399
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-03,900
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-04,1428
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-05,1530
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-06,1526
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-07,1589
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-08,1310
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-09,1102
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-10,722
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-11,928
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-12,1343
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-13,1325
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-14,1453
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-15,1208
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-16,959
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-17,676
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-18,964
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-19,980
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-20,1066
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-21,943
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-22,955
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-23,718
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-24,740
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-25,888
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-26,1015
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-27,1060
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-28,1090
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-29,1095
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-30,997
"wikipedia","en","Deforestation","mobile-web","user","daily",2016-12-31,802
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-01,85
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-02,176
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-03,157
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-04,261
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-05,325
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-06,296
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-07,315
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-08,252
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-09,159
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-10,179
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-11,243
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-12,342
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-13,305
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-14,255
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-15,246
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-16,137
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-17,183
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-18,245
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-19,269
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-20,325
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-21,355
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-22,242
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-23,142
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-24,168
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-25,273
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-26,372
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-27,312
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-28,359
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-29,262
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-30,129
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-01-31,203
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-01,295
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-02,344
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-03,383
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-04,302
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-05,298
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-06,149
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-07,210
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-08,299
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-09,301
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-10,356
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-11,334
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-12,249
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-13,139
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-14,166
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-15,280
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-16,345
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-17,374
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-18,319
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-19,310
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-20,168
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-21,244
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-22,386
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-23,372
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-24,326
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-25,354
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-26,266
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-27,183
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-28,256
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-02-29,402
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-01,417
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-02,365
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-03,400
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-04,307
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-05,216
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-06,247
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-07,391
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-08,353
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-09,301
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-10,309
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-11,292
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-12,172
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-13,178
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-14,326
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-15,273
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-16,340
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-17,283
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-18,214
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-19,122
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-20,175
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-21,259
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-22,259
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-23,200
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-24,193
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-25,96
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-26,107
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-27,157
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-28,222
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-29,221
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-30,229
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-03-31,222
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-01,179
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-02,115
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-03,160
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-04,223
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-05,279
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-06,309
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-07,266
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-08,214
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-09,145
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-10,220
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-11,297
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-12,307
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-13,330
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-14,291
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-15,269
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-16,140
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-17,169
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-18,296
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-19,361
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-20,347
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-21,340
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-22,303
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-23,126
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-24,170
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-25,297
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-26,330
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-27,290
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-28,307
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-29,245
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-04-30,126
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-01,326
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-02,357
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-03,357
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-04,329
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-05,298
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-06,252
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-07,93
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-08,158
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-09,312
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-10,343
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-11,359
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-12,326
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-13,250
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-14,170
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-15,158
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-16,385
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-17,362
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-18,321
