project,language,article,access,agent,granularity,date,views
wikipedia,en,Termite,desktop,user,daily,15/03/2017,2030
wikipedia,en,Termite,desktop,user,daily,16/03/2017,964
wikipedia,en,Termite,desktop,user,daily,17/03/2017,1272
wikipedia,en,Termite,desktop,user,daily,18/03/2017,626
wikipedia,en,Termite,desktop,user,daily,19/03/2017,662
wikipedia,en,Termite,desktop,user,daily,20/03/2017,1437
wikipedia,en,Termite,desktop,user,daily,21/03/2017,862
wikipedia,en,Termite,desktop,user,daily,22/03/2017,820
wikipedia,en,Termite,desktop,user,daily,23/03/2017,780
wikipedia,en,Termite,desktop,user,daily,24/03/2017,895
wikipedia,en,Termite,desktop,user,daily,25/03/2017,2184
wikipedia,en,Termite,desktop,user,daily,26/03/2017,778
wikipedia,en,Termite,desktop,user,daily,27/03/2017,947
wikipedia,en,Termite,desktop,user,daily,28/03/2017,903
wikipedia,en,Termite,desktop,user,daily,29/03/2017,914
wikipedia,en,Termite,desktop,user,daily,30/03/2017,878
wikipedia,en,Termite,desktop,user,daily,31/03/2017,753
wikipedia,en,Termite,desktop,user,daily,01/04/2017,561
wikipedia,en,Termite,desktop,user,daily,02/04/2017,594
wikipedia,en,Termite,desktop,user,daily,03/04/2017,836
wikipedia,en,Termite,desktop,user,daily,04/04/2017,1752
wikipedia,en,Termite,desktop,user,daily,05/04/2017,905
wikipedia,en,Termite,desktop,user,daily,06/04/2017,793
wikipedia,en,Termite,desktop,user,daily,07/04/2017,719
wikipedia,en,Termite,desktop,user,daily,08/04/2017,565
wikipedia,en,Termite,desktop,user,daily,09/04/2017,603
wikipedia,en,Termite,desktop,user,daily,10/04/2017,955
wikipedia,en,Termite,desktop,user,daily,11/04/2017,794
wikipedia,en,Termite,desktop,user,daily,12/04/2017,964
wikipedia,en,Termite,desktop,user,daily,13/04/2017,1052
wikipedia,en,Termite,desktop,user,daily,14/04/2017,626
wikipedia,en,Termite,desktop,user,daily,15/04/2017,544
wikipedia,en,Termite,desktop,user,daily,16/04/2017,594
wikipedia,en,Termite,desktop,user,daily,17/04/2017,919
wikipedia,en,Termite,desktop,user,daily,18/04/2017,913
wikipedia,en,Termite,desktop,user,daily,19/04/2017,864
wikipedia,en,Termite,desktop,user,daily,20/04/2017,848
wikipedia,en,Termite,desktop,user,daily,21/04/2017,820
wikipedia,en,Termite,desktop,user,daily,22/04/2017,694
wikipedia,en,Termite,desktop,user,daily,23/04/2017,680
wikipedia,en,Termite,desktop,user,daily,24/04/2017,957
wikipedia,en,Termite,desktop,user,daily,25/04/2017,1039
wikipedia,en,Termite,desktop,user,daily,26/04/2017,919
wikipedia,en,Termite,desktop,user,daily,27/04/2017,839
wikipedia,en,Termite,desktop,user,daily,28/04/2017,823
wikipedia,en,Termite,desktop,user,daily,29/04/2017,735
wikipedia,en,Termite,desktop,user,daily,30/04/2017,694
wikipedia,en,Termite,mobile-web,user,daily,01/01/2017,595
wikipedia,en,Termite,mobile-web,user,daily,02/01/2017,794
wikipedia,en,Termite,mobile-web,user,daily,03/01/2017,644
wikipedia,en,Termite,mobile-web,user,daily,04/01/2017,683
wikipedia,en,Termite,mobile-web,user,daily,05/01/2017,737
wikipedia,en,Termite,mobile-web,user,daily,06/01/2017,604
wikipedia,en,Termite,mobile-web,user,daily,07/01/2017,623
wikipedia,en,Termite,mobile-web,user,daily,08/01/2017,683
wikipedia,en,Termite,mobile-web,user,daily,09/01/2017,650
wikipedia,en,Termite,mobile-web,user,daily,10/01/2017,644
wikipedia,en,Termite,mobile-web,user,daily,11/01/2017,677
wikipedia,en,Termite,mobile-web,user,daily,12/01/2017,697
wikipedia,en,Termite,mobile-web,user,daily,13/01/2017,573
wikipedia,en,Termite,mobile-web,user,daily,14/01/2017,685
wikipedia,en,Termite,mobile-web,user,daily,15/01/2017,714
wikipedia,en,Termite,mobile-web,user,daily,16/01/2017,739
wikipedia,en,Termite,mobile-web,user,daily,17/01/2017,681
wikipedia,en,Termite,mobile-web,user,daily,18/01/2017,658
wikipedia,en,Termite,mobile-web,user,daily,19/01/2017,755
wikipedia,en,Termite,mobile-web,user,daily,20/01/2017,664
wikipedia,en,Termite,mobile-web,user,daily,21/01/2017,715
wikipedia,en,Termite,mobile-web,user,daily,22/01/2017,737
wikipedia,en,Termite,mobile-web,user,daily,23/01/2017,646
wikipedia,en,Termite,mobile-web,user,daily,24/01/2017,720
wikipedia,en,Termite,mobile-web,user,daily,25/01/2017,708
wikipedia,en,Termite,mobile-web,user,daily,26/01/2017,697
wikipedia,en,Termite,mobile-web,user,daily,27/01/2017,666
wikipedia,en,Termite,mobile-web,user,daily,28/01/2017,669
wikipedia,en,Termite,mobile-web,user,daily,29/01/2017,722
wikipedia,en,Termite,mobile-web,user,daily,30/01/2017,680
wikipedia,en,Termite,mobile-web,user,daily,31/01/2017,700
wikipedia,en,Termite,mobile-web,user,daily,01/02/2017,685
wikipedia,en,Termite,mobile-web,user,daily,02/02/2017,686
wikipedia,en,Termite,mobile-web,user,daily,03/02/2017,635
wikipedia,en,Termite,mobile-web,user,daily,04/02/2017,633
wikipedia,en,Termite,mobile-web,user,daily,05/02/2017,689
wikipedia,en,Termite,mobile-web,user,daily,06/02/2017,675
wikipedia,en,Termite,mobile-web,user,daily,07/02/2017,811
wikipedia,en,Termite,mobile-web,user,daily,08/02/2017,814
wikipedia,en,Termite,mobile-web,user,daily,09/02/2017,814
wikipedia,en,Termite,mobile-web,user,daily,10/02/2017,727
wikipedia,en,Termite,mobile-web,user,daily,11/02/2017,670
wikipedia,en,Termite,mobile-web,user,daily,12/02/2017,849
wikipedia,en,Termite,mobile-web,user,daily,13/02/2017,766
wikipedia,en,Termite,mobile-web,user,daily,14/02/2017,717
wikipedia,en,Termite,mobile-web,user,daily,15/02/2017,777
wikipedia,en,Termite,mobile-web,user,daily,16/02/2017,808
wikipedia,en,Termite,mobile-web,user,daily,17/02/2017,703
wikipedia,en,Termite,mobile-web,user,daily,18/02/2017,797
wikipedia,en,Termite,mobile-web,user,daily,19/02/2017,888
wikipedia,en,Termite,mobile-web,user,daily,20/02/2017,956
wikipedia,en,Termite,mobile-web,user,daily,21/02/2017,893
wikipedia,en,Termite,mobile-web,user,daily,22/02/2017,889
wikipedia,en,Termite,mobile-web,user,daily,23/02/2017,948
wikipedia,en,Termite,mobile-web,user,daily,24/02/2017,792
wikipedia,en,Termite,mobile-web,user,daily,25/02/2017,810
wikipedia,en,Termite,mobile-web,user,daily,26/02/2017,867
wikipedia,en,Termite,mobile-web,user,daily,27/02/2017,833
wikipedia,en,Termite,mobile-web,user,daily,28/02/2017,936
wikipedia,en,Termite,mobile-web,user,daily,01/03/2017,946
wikipedia,en,Termite,mobile-web,user,daily,02/03/2017,906
wikipedia,en,Termite,mobile-web,user,daily,03/03/2017,718
wikipedia,en,Termite,mobile-web,user,daily,04/03/2017,824
wikipedia,en,Termite,mobile-web,user,daily,05/03/2017,858
wikipedia,en,Termite,mobile-web,user,daily,06/03/2017,886
wikipedia,en,Termite,mobile-web,user,daily,07/03/2017,855
wikipedia,en,Termite,mobile-web,user,daily,08/03/2017,935
wikipedia,en,Termite,mobile-web,user,daily,09/03/2017,1004
wikipedia,en,Termite,mobile-web,user,daily,10/03/2017,888
wikipedia,en,Termite,mobile-web,user,daily,11/03/2017,918
wikipedia,en,Termite,mobile-web,user,daily,12/03/2017,930
wikipedia,en,Termite,mobile-web,user,daily,13/03/2017,907
wikipedia,en,Termite,mobile-web,user,daily,14/03/2017,906
wikipedia,en,Termite,mobile-web,user,daily,15/03/2017,2151
wikipedia,en,Termite,mobile-web,user,daily,16/03/2017,1221
wikipedia,en,Termite,mobile-web,user,daily,17/03/2017,1010
wikipedia,en,Termite,mobile-web,user,daily,18/03/2017,1135
wikipedia,en,Termite,mobile-web,user,daily,19/03/2017,1351
wikipedia,en,Termite,mobile-web,user,daily,20/03/2017,1309
wikipedia,en,Termite,mobile-web,user,daily,21/03/2017,1286
wikipedia,en,Termite,mobile-web,user,daily,22/03/2017,1280
wikipedia,en,Termite,mobile-web,user,daily,23/03/2017,1379
wikipedia,en,Termite,mobile-web,user,daily,24/03/2017,1122
wikipedia,en,Termite,mobile-web,user,daily,25/03/2017,1348
wikipedia,en,Termite,mobile-web,user,daily,26/03/2017,1423
wikipedia,en,Termite,mobile-web,user,daily,27/03/2017,1318
wikipedia,en,Termite,mobile-web,user,daily,28/03/2017,1346
wikipedia,en,Termite,mobile-web,user,daily,29/03/2017,1561
wikipedia,en,Termite,mobile-web,user,daily,30/03/2017,1378
wikipedia,en,Termite,mobile-web,user,daily,31/03/2017,1170
wikipedia,en,Termite,mobile-web,user,daily,01/04/2017,1271
wikipedia,en,Termite,mobile-web,user,daily,02/04/2017,1441
wikipedia,en,Termite,mobile-web,user,daily,03/04/2017,1202
wikipedia,en,Termite,mobile-web,user,daily,04/04/2017,1400
wikipedia,en,Termite,mobile-web,user,daily,05/04/2017,1280
wikipedia,en,Termite,mobile-web,user,daily,06/04/2017,1141
wikipedia,en,Termite,mobile-web,user,daily,07/04/2017,1119
wikipedia,en,Termite,mobile-web,user,daily,08/04/2017,1155
wikipedia,en,Termite,mobile-web,user,daily,09/04/2017,1312
wikipedia,en,Termite,mobile-web,user,daily,10/04/2017,1325
wikipedia,en,Termite,mobile-web,user,daily,11/04/2017,1375
wikipedia,en,Termite,mobile-web,user,daily,12/04/2017,1530
wikipedia,en,Termite,mobile-web,user,daily,13/04/2017,1480
wikipedia,en,Termite,mobile-web,user,daily,14/04/2017,1425
wikipedia,en,Termite,mobile-web,user,daily,15/04/2017,1376
wikipedia,en,Termite,mobile-web,user,daily,16/04/2017,1338
wikipedia,en,Termite,mobile-web,user,daily,17/04/2017,1297
wikipedia,en,Termite,mobile-web,user,daily,18/04/2017,1420
wikipedia,en,Termite,mobile-web,user,daily,19/04/2017,1319
wikipedia,en,Termite,mobile-web,user,daily,20/04/2017,1278
wikipedia,en,Termite,mobile-web,user,daily,21/04/2017,1347
wikipedia,en,Termite,mobile-web,user,daily,22/04/2017,1537
wikipedia,en,Termite,mobile-web,user,daily,23/04/2017,1414
wikipedia,en,Termite,mobile-web,user,daily,24/04/2017,1697
wikipedia,en,Termite,mobile-web,user,daily,25/04/2017,2826
wikipedia,en,Termite,mobile-web,user,daily,26/04/2017,1905
wikipedia,en,Termite,mobile-web,user,daily,27/04/2017,1146
wikipedia,en,Termite,mobile-web,user,daily,28/04/2017,1305
wikipedia,en,Termite,mobile-web,user,daily,29/04/2017,1416
wikipedia,en,Termite,mobile-web,user,daily,30/04/2017,1357
wikipedia,en,Tiger,desktop,user,daily,01/01/2017,2210
wikipedia,en,Tiger,desktop,user,daily,02/01/2017,3271
wikipedia,en,Tiger,desktop,user,daily,03/01/2017,3975
wikipedia,en,Tiger,desktop,user,daily,04/01/2017,3914
wikipedia,en,Tiger,desktop,user,daily,05/01/2017,3843
wikipedia,en,Tiger,desktop,user,daily,06/01/2017,3397
wikipedia,en,Tiger,desktop,user,daily,07/01/2017,2453
wikipedia,en,Tiger,desktop,user,daily,08/01/2017,2498
wikipedia,en,Tiger,desktop,user,daily,09/01/2017,3780
wikipedia,en,Tiger,desktop,user,daily,10/01/2017,4019
wikipedia,en,Tiger,desktop,user,daily,11/01/2017,4195
wikipedia,en,Tiger,desktop,user,daily,12/01/2017,4276
wikipedia,en,Tiger,desktop,user,daily,13/01/2017,3206
wikipedia,en,Tiger,desktop,user,daily,14/01/2017,2212
wikipedia,en,Tiger,desktop,user,daily,15/01/2017,2520
wikipedia,en,Tiger,desktop,user,daily,16/01/2017,3888
wikipedia,en,Tiger,desktop,user,daily,17/01/2017,4445
wikipedia,en,Tiger,desktop,user,daily,18/01/2017,5087
wikipedia,en,Tiger,desktop,user,daily,19/01/2017,4444
wikipedia,en,Tiger,desktop,user,daily,20/01/2017,3793
wikipedia,en,Tiger,desktop,user,daily,21/01/2017,2329
wikipedia,en,Tiger,desktop,user,daily,22/01/2017,2464
wikipedia,en,Tiger,desktop,user,daily,23/01/2017,4058
wikipedia,en,Tiger,desktop,user,daily,24/01/2017,4220
wikipedia,en,Tiger,desktop,user,daily,25/01/2017,3897
wikipedia,en,Tiger,desktop,user,daily,26/01/2017,3518
wikipedia,en,Tiger,desktop,user,daily,27/01/2017,3092
wikipedia,en,Tiger,desktop,user,daily,28/01/2017,2223
wikipedia,en,Tiger,desktop,user,daily,29/01/2017,2464
wikipedia,en,Tiger,desktop,user,daily,30/01/2017,3631
wikipedia,en,Tiger,desktop,user,daily,31/01/2017,3696
wikipedia,en,Tiger,desktop,user,daily,01/02/2017,3716
wikipedia,en,Tiger,desktop,user,daily,02/02/2017,3506
wikipedia,en,Tiger,desktop,user,daily,03/02/2017,3379
wikipedia,en,Tiger,desktop,user,daily,04/02/2017,2172
wikipedia,en,Tiger,desktop,user,daily,05/02/2017,2449
wikipedia,en,Tiger,desktop,user,daily,06/02/2017,3576
wikipedia,en,Tiger,desktop,user,daily,07/02/2017,3924
wikipedia,en,Tiger,desktop,user,daily,08/02/2017,3935
wikipedia,en,Tiger,desktop,user,daily,09/02/2017,3610
wikipedia,en,Tiger,desktop,user,daily,10/02/2017,3322
wikipedia,en,Tiger,desktop,user,daily,11/02/2017,2519
wikipedia,en,Tiger,desktop,user,daily,12/02/2017,2557
wikipedia,en,Tiger,desktop,user,daily,13/02/2017,3846
wikipedia,en,Tiger,desktop,user,daily,14/02/2017,3583
wikipedia,en,Tiger,desktop,user,daily,15/02/2017,3598
wikipedia,en,Tiger,desktop,user,daily,16/02/2017,3914
wikipedia,en,Tiger,desktop,user,daily,17/02/2017,3066
wikipedia,en,Tiger,desktop,user,daily,18/02/2017,2182
wikipedia,en,Tiger,desktop,user,daily,19/02/2017,2473
wikipedia,en,Tiger,desktop,user,daily,20/02/2017,3013
wikipedia,en,Tiger,desktop,user,daily,21/02/2017,3727
wikipedia,en,Tiger,desktop,user,daily,22/02/2017,3636
wikipedia,en,Tiger,desktop,user,daily,23/02/2017,3868
wikipedia,en,Tiger,desktop,user,daily,24/02/2017,3918
wikipedia,en,Tiger,desktop,user,daily,25/02/2017,2549
wikipedia,en,Tiger,desktop,user,daily,26/02/2017,2693
wikipedia,en,Tiger,desktop,user,daily,27/02/2017,3673
wikipedia,en,Tiger,desktop,user,daily,28/02/2017,3781
wikipedia,en,Tiger,desktop,user,daily,01/03/2017,3600
wikipedia,en,Tiger,desktop,user,daily,02/03/2017,3701
wikipedia,en,Tiger,desktop,user,daily,03/03/2017,3159
wikipedia,en,Tiger,desktop,user,daily,04/03/2017,2269
wikipedia,en,Tiger,desktop,user,daily,05/03/2017,2475
wikipedia,en,Tiger,desktop,user,daily,06/03/2017,4281
wikipedia,en,Tiger,desktop,user,daily,07/03/2017,3739
wikipedia,en,Tiger,desktop,user,daily,08/03/2017,3561
wikipedia,en,Tiger,desktop,user,daily,09/03/2017,3544
wikipedia,en,Tiger,desktop,user,daily,10/03/2017,2978
wikipedia,en,Tiger,desktop,user,daily,11/03/2017,1969
wikipedia,en,Tiger,desktop,user,daily,12/03/2017,2296
wikipedia,en,Tiger,desktop,user,daily,13/03/2017,3263
wikipedia,en,Tiger,desktop,user,daily,14/03/2017,3391
wikipedia,en,Tiger,desktop,user,daily,15/03/2017,3248
wikipedia,en,Tiger,desktop,user,daily,16/03/2017,3117
wikipedia,en,Tiger,desktop,user,daily,17/03/2017,2853
wikipedia,en,Tiger,desktop,user,daily,18/03/2017,1987
wikipedia,en,Tiger,desktop,user,daily,19/03/2017,2167
wikipedia,en,Tiger,desktop,user,daily,20/03/2017,3229
wikipedia,en,Tiger,desktop,user,daily,21/03/2017,3542
wikipedia,en,Tiger,desktop,user,daily,22/03/2017,3408
wikipedia,en,Tiger,desktop,user,daily,23/03/2017,3274
wikipedia,en,Tiger,desktop,user,daily,24/03/2017,2725
wikipedia,en,Tiger,desktop,user,daily,25/03/2017,1939
wikipedia,en,Tiger,desktop,user,daily,26/03/2017,2085
wikipedia,en,Tiger,desktop,user,daily,27/03/2017,3144
wikipedia,en,Tiger,desktop,user,daily,28/03/2017,3604
wikipedia,en,Tiger,desktop,user,daily,29/03/2017,3974
wikipedia,en,Tiger,desktop,user,daily,30/03/2017,3267
wikipedia,en,Tiger,desktop,user,daily,31/03/2017,2777
wikipedia,en,Tiger,desktop,user,daily,01/04/2017,1817
wikipedia,en,Tiger,desktop,user,daily,02/04/2017,1953
wikipedia,en,Tiger,desktop,user,daily,03/04/2017,3031
wikipedia,en,Tiger,desktop,user,daily,04/04/2017,3064
wikipedia,en,Tiger,desktop,user,daily,05/04/2017,3160
wikipedia,en,Tiger,desktop,user,daily,06/04/2017,2914
wikipedia,en,Tiger,desktop,user,daily,07/04/2017,2484
wikipedia,en,Tiger,desktop,user,daily,08/04/2017,1666
wikipedia,en,Tiger,desktop,user,daily,09/04/2017,1729
wikipedia,en,Tiger,desktop,user,daily,10/04/2017,2536
wikipedia,en,Tiger,desktop,user,daily,11/04/2017,2676
wikipedia,en,Tiger,desktop,user,daily,12/04/2017,2977
wikipedia,en,Tiger,desktop,user,daily,13/04/2017,2440
wikipedia,en,Tiger,desktop,user,daily,14/04/2017,1816
wikipedia,en,Tiger,desktop,user,daily,15/04/2017,1533
wikipedia,en,Tiger,desktop,user,daily,16/04/2017,1645
wikipedia,en,Tiger,desktop,user,daily,17/04/2017,2379
wikipedia,en,Tiger,desktop,user,daily,18/04/2017,2920
wikipedia,en,Tiger,desktop,user,daily,19/04/2017,2991
wikipedia,en,Tiger,desktop,user,daily,20/04/2017,2960
wikipedia,en,Tiger,desktop,user,daily,21/04/2017,2458
wikipedia,en,Tiger,desktop,user,daily,22/04/2017,1845
wikipedia,en,Tiger,desktop,user,daily,23/04/2017,1958
wikipedia,en,Tiger,desktop,user,daily,24/04/2017,3174
wikipedia,en,Tiger,desktop,user,daily,25/04/2017,3483
wikipedia,en,Tiger,desktop,user,daily,26/04/2017,3368
wikipedia,en,Tiger,desktop,user,daily,27/04/2017,3014
wikipedia,en,Tiger,desktop,user,daily,28/04/2017,2675
wikipedia,en,Tiger,desktop,user,daily,29/04/2017,1625
wikipedia,en,Tiger,desktop,user,daily,30/04/2017,1736
wikipedia,en,Tiger,mobile-web,user,daily,01/01/2017,3861
wikipedia,en,Tiger,mobile-web,user,daily,02/01/2017,5565
wikipedia,en,Tiger,mobile-web,user,daily,03/01/2017,4997
wikipedia,en,Tiger,mobile-web,user,daily,04/01/2017,4612
wikipedia,en,Tiger,mobile-web,user,daily,05/01/2017,4484
wikipedia,en,Tiger,mobile-web,user,daily,06/01/2017,4407
wikipedia,en,Tiger,mobile-web,user,daily,07/01/2017,4124
wikipedia,en,Tiger,mobile-web,user,daily,08/01/2017,4323
wikipedia,en,Tiger,mobile-web,user,daily,09/01/2017,4683
wikipedia,en,Tiger,mobile-web,user,daily,10/01/2017,4862
wikipedia,en,Tiger,mobile-web,user,daily,11/01/2017,4688
wikipedia,en,Tiger,mobile-web,user,daily,12/01/2017,5011
wikipedia,en,Tiger,mobile-web,user,daily,13/01/2017,3444
wikipedia,en,Tiger,mobile-web,user,daily,14/01/2017,3600
wikipedia,en,Tiger,mobile-web,user,daily,15/01/2017,4392
wikipedia,en,Tiger,mobile-web,user,daily,16/01/2017,4865
wikipedia,en,Tiger,mobile-web,user,daily,17/01/2017,5088
wikipedia,en,Tiger,mobile-web,user,daily,18/01/2017,5343
wikipedia,en,Tiger,mobile-web,user,daily,19/01/2017,4845
wikipedia,en,Tiger,mobile-web,user,daily,20/01/2017,4386
wikipedia,en,Tiger,mobile-web,user,daily,21/01/2017,3089
wikipedia,en,Tiger,mobile-web,user,daily,22/01/2017,3887
wikipedia,en,Tiger,mobile-web,user,daily,23/01/2017,4655
wikipedia,en,Tiger,mobile-web,user,daily,24/01/2017,4783
wikipedia,en,Tiger,mobile-web,user,daily,25/01/2017,4500
wikipedia,en,Tiger,mobile-web,user,daily,26/01/2017,3828
wikipedia,en,Tiger,mobile-web,user,daily,27/01/2017,3748
wikipedia,en,Tiger,mobile-web,user,daily,28/01/2017,3672
wikipedia,en,Tiger,mobile-web,user,daily,29/01/2017,4235
wikipedia,en,Tiger,mobile-web,user,daily,30/01/2017,3883
wikipedia,en,Tiger,mobile-web,user,daily,31/01/2017,3549
wikipedia,en,Tiger,mobile-web,user,daily,01/02/2017,3481
wikipedia,en,Tiger,mobile-web,user,daily,02/02/2017,3919
wikipedia,en,Tiger,mobile-web,user,daily,03/02/2017,3508
wikipedia,en,Tiger,mobile-web,user,daily,04/02/2017,3545
wikipedia,en,Tiger,mobile-web,user,daily,05/02/2017,4217
wikipedia,en,Tiger,mobile-web,user,daily,06/02/2017,3564
wikipedia,en,Tiger,mobile-web,user,daily,07/02/2017,3857
wikipedia,en,Tiger,mobile-web,user,daily,08/02/2017,3478
wikipedia,en,Tiger,mobile-web,user,daily,09/02/2017,3765
wikipedia,en,Tiger,mobile-web,user,daily,10/02/2017,3470
wikipedia,en,Tiger,mobile-web,user,daily,11/02/2017,3309
wikipedia,en,Tiger,mobile-web,user,daily,12/02/2017,4215
wikipedia,en,Tiger,mobile-web,user,daily,13/02/2017,3707
wikipedia,en,Tiger,mobile-web,user,daily,14/02/2017,3556
wikipedia,en,Tiger,mobile-web,user,daily,15/02/2017,3486
wikipedia,en,Tiger,mobile-web,user,daily,16/02/2017,3519
wikipedia,en,Tiger,mobile-web,user,daily,17/02/2017,3374
wikipedia,en,Tiger,mobile-web,user,daily,18/02/2017,3249
wikipedia,en,Tiger,mobile-web,user,daily,19/02/2017,4069
wikipedia,en,Tiger,mobile-web,user,daily,20/02/2017,3750
wikipedia,en,Tiger,mobile-web,user,daily,21/02/2017,3987
wikipedia,en,Tiger,mobile-web,user,daily,22/02/2017,3784
wikipedia,en,Tiger,mobile-web,user,daily,23/02/2017,3698
wikipedia,en,Tiger,mobile-web,user,daily,24/02/2017,4408
wikipedia,en,Tiger,mobile-web,user,daily,25/02/2017,4041
wikipedia,en,Tiger,mobile-web,user,daily,26/02/2017,4299
wikipedia,en,Tiger,mobile-web,user,daily,27/02/2017,3946
wikipedia,en,Tiger,mobile-web,user,daily,28/02/2017,3873
wikipedia,en,Tiger,mobile-web,user,daily,01/03/2017,3610
wikipedia,en,Tiger,mobile-web,user,daily,02/03/2017,3607
wikipedia,en,Tiger,mobile-web,user,daily,03/03/2017,3669
wikipedia,en,Tiger,mobile-web,user,daily,04/03/2017,3629
wikipedia,en,Tiger,mobile-web,user,daily,05/03/2017,4261
wikipedia,en,Tiger,mobile-web,user,daily,06/03/2017,4620
wikipedia,en,Tiger,mobile-web,user,daily,07/03/2017,3877
wikipedia,en,Tiger,mobile-web,user,daily,08/03/2017,3750
wikipedia,en,Tiger,mobile-web,user,daily,09/03/2017,3739
wikipedia,en,Tiger,mobile-web,user,daily,10/03/2017,3521
wikipedia,en,Tiger,mobile-web,user,daily,11/03/2017,3345
wikipedia,en,Tiger,mobile-web,user,daily,12/03/2017,3849
wikipedia,en,Tiger,mobile-web,user,daily,13/03/2017,3549
wikipedia,en,Tiger,mobile-web,user,daily,14/03/2017,3497
wikipedia,en,Tiger,mobile-web,user,daily,15/03/2017,3429
wikipedia,en,Tiger,mobile-web,user,daily,16/03/2017,3295
wikipedia,en,Tiger,mobile-web,user,daily,17/03/2017,3939
wikipedia,en,Tiger,mobile-web,user,daily,18/03/2017,3276
wikipedia,en,Tiger,mobile-web,user,daily,19/03/2017,3793
wikipedia,en,Tiger,mobile-web,user,daily,20/03/2017,3497
wikipedia,en,Tiger,mobile-web,user,daily,21/03/2017,3723
wikipedia,en,Tiger,mobile-web,user,daily,22/03/2017,3446
wikipedia,en,Tiger,mobile-web,user,daily,23/03/2017,3322
wikipedia,en,Tiger,mobile-web,user,daily,24/03/2017,3077
wikipedia,en,Tiger,mobile-web,user,daily,25/03/2017,3319
wikipedia,en,Tiger,mobile-web,user,daily,26/03/2017,3708
wikipedia,en,Tiger,mobile-web,user,daily,27/03/2017,3405
wikipedia,en,Tiger,mobile-web,user,daily,28/03/2017,3630
wikipedia,en,Tiger,mobile-web,user,daily,29/03/2017,3866
wikipedia,en,Tiger,mobile-web,user,daily,30/03/2017,3842
wikipedia,en,Tiger,mobile-web,user,daily,31/03/2017,3324
wikipedia,en,Tiger,mobile-web,user,daily,01/04/2017,3081
wikipedia,en,Tiger,mobile-web,user,daily,02/04/2017,3762
wikipedia,en,Tiger,mobile-web,user,daily,03/04/2017,3765
wikipedia,en,Tiger,mobile-web,user,daily,04/04/2017,3376
wikipedia,en,Tiger,mobile-web,user,daily,05/04/2017,3205
wikipedia,en,Tiger,mobile-web,user,daily,06/04/2017,3160
wikipedia,en,Tiger,mobile-web,user,daily,07/04/2017,2808
wikipedia,en,Tiger,mobile-web,user,daily,08/04/2017,2956
wikipedia,en,Tiger,mobile-web,user,daily,09/04/2017,4467
wikipedia,en,Tiger,mobile-web,user,daily,10/04/2017,3305
wikipedia,en,Tiger,mobile-web,user,daily,11/04/2017,4088
wikipedia,en,Tiger,mobile-web,user,daily,12/04/2017,2814
wikipedia,en,Tiger,mobile-web,user,daily,13/04/2017,2813
wikipedia,en,Tiger,mobile-web,user,daily,14/04/2017,3168
wikipedia,en,Tiger,mobile-web,user,daily,15/04/2017,2963
wikipedia,en,Tiger,mobile-web,user,daily,16/04/2017,3091
wikipedia,en,Tiger,mobile-web,user,daily,17/04/2017,3081
wikipedia,en,Tiger,mobile-web,user,daily,18/04/2017,3063
wikipedia,en,Tiger,mobile-web,user,daily,19/04/2017,2896
wikipedia,en,Tiger,mobile-web,user,daily,20/04/2017,2841
wikipedia,en,Tiger,mobile-web,user,daily,21/04/2017,2681
wikipedia,en,Tiger,mobile-web,user,daily,22/04/2017,12906
wikipedia,en,Tiger,mobile-web,user,daily,23/04/2017,3257
wikipedia,en,Tiger,mobile-web,user,daily,24/04/2017,2942
wikipedia,en,Tiger,mobile-web,user,daily,25/04/2017,3109
wikipedia,en,Tiger,mobile-web,user,daily,26/04/2017,3016
wikipedia,en,Tiger,mobile-web,user,daily,27/04/2017,3050
wikipedia,en,Tiger,mobile-web,user,daily,28/04/2017,2594
wikipedia,en,Tiger,mobile-web,user,daily,29/04/2017,2691
wikipedia,en,Tiger,mobile-web,user,daily,30/04/2017,2931
wikipedia,en,Wels_catfish,desktop,user,daily,01/01/2017,112
wikipedia,en,Wels_catfish,desktop,user,daily,02/01/2017,150
wikipedia,en,Wels_catfish,desktop,user,daily,03/01/2017,167
wikipedia,en,Wels_catfish,desktop,user,daily,04/01/2017,171
wikipedia,en,Wels_catfish,desktop,user,daily,05/01/2017,236
wikipedia,en,Wels_catfish,desktop,user,daily,06/01/2017,174
wikipedia,en,Wels_catfish,desktop,user,daily,07/01/2017,132
wikipedia,en,Wels_catfish,desktop,user,daily,08/01/2017,158
wikipedia,en,Wels_catfish,desktop,user,daily,09/01/2017,173
wikipedia,en,Wels_catfish,desktop,user,daily,10/01/2017,167
wikipedia,en,Wels_catfish,desktop,user,daily,11/01/2017,211
wikipedia,en,Wels_catfish,desktop,user,daily,12/01/2017,227
wikipedia,en,Wels_catfish,desktop,user,daily,13/01/2017,222
wikipedia,en,Wels_catfish,desktop,user,daily,14/01/2017,186
wikipedia,en,Wels_catfish,desktop,user,daily,15/01/2017,234
wikipedia,en,Wels_catfish,desktop,user,daily,16/01/2017,269
wikipedia,en,Wels_catfish,desktop,user,daily,17/01/2017,256
wikipedia,en,Wels_catfish,desktop,user,daily,18/01/2017,220
wikipedia,en,Wels_catfish,desktop,user,daily,19/01/2017,220
wikipedia,en,Wels_catfish,desktop,user,daily,20/01/2017,170
wikipedia,en,Wels_catfish,desktop,user,daily,21/01/2017,138
wikipedia,en,Wels_catfish,desktop,user,daily,22/01/2017,132
