species,day,page views
Buller's_albatross,27/11/2016,0.00
Buller's_albatross,28/11/2016,0.00
Buller's_albatross,29/11/2016,0.00
Buller's_albatross,30/11/2016,1.00
Buller's_albatross,01/12/2016,2.00
Buller's_albatross,02/12/2016,1.00
Buller's_albatross,03/12/2016,0.00
Buller's_albatross,04/12/2016,0.00
Buller's_albatross,05/12/2016,0.00
Buller's_albatross,06/12/2016,0.00
Buller's_albatross,07/12/2016,0.00
Buller's_albatross,08/12/2016,4.00
Buller's_albatross,09/12/2016,11.00
Buller's_albatross,10/12/2016,0.00
Buller's_albatross,11/12/2016,24.00
Buller's_albatross,12/12/2016,0.00
Buller's_albatross,13/12/2016,29.00
Buller's_albatross,14/12/2016,0.00
Buller's_albatross,15/12/2016,0.00
Buller's_albatross,16/12/2016,0.00
Buller's_albatross,17/12/2016,0.00
Buller's_albatross,18/12/2016,16.00
Buller's_albatross,19/12/2016,12.00
Buller's_albatross,20/12/2016,1.00
Buller's_albatross,21/12/2016,0.00
Buller's_albatross,22/12/2016,0.00
Buller's_albatross,23/12/2016,0.00
Buller's_albatross,24/12/2016,3.00
Buller's_albatross,25/12/2016,0.00
Buller's_albatross,26/12/2016,0.00
Buller's_albatross,27/12/2016,10.00
Buller's_albatross,28/12/2016,0.00
Buller's_albatross,29/12/2016,3.00
Buller's_albatross,30/12/2016,0.00
Buller's_albatross,31/12/2016,0.00
Caiman,01/01/2016,127.00
Caiman,02/01/2016,115.00
Caiman,03/01/2016,58.00
Caiman,04/01/2016,342.00
Caiman,05/01/2016,199.00
Caiman,06/01/2016,250.00
Caiman,07/01/2016,281.00
Caiman,08/01/2016,416.00
Caiman,09/01/2016,146.00
Caiman,10/01/2016,140.00
Caiman,11/01/2016,311.00
Caiman,12/01/2016,330.00
Caiman,13/01/2016,668.00
Caiman,14/01/2016,305.00
Caiman,15/01/2016,211.00
Caiman,16/01/2016,201.00
Caiman,17/01/2016,271.00
Caiman,18/01/2016,230.00
Caiman,19/01/2016,509.00
Caiman,20/01/2016,331.00
Caiman,21/01/2016,252.00
Caiman,22/01/2016,427.00
Caiman,23/01/2016,150.00
Caiman,24/01/2016,116.00
Caiman,25/01/2016,340.00
Caiman,26/01/2016,406.00
Caiman,27/01/2016,650.00
Caiman,28/01/2016,640.00
Caiman,29/01/2016,354.00
Caiman,30/01/2016,236.00
Caiman,31/01/2016,248.00
Caiman,01/02/2016,192.00
Caiman,02/02/2016,266.00
Caiman,03/02/2016,460.00
Caiman,04/02/2016,546.00
Caiman,05/02/2016,246.00
Caiman,06/02/2016,193.00
Caiman,07/02/2016,197.00
Caiman,08/02/2016,356.00
Caiman,09/02/2016,252.00
Caiman,10/02/2016,373.00
Caiman,11/02/2016,303.00
Caiman,12/02/2016,244.00
Caiman,13/02/2016,152.00
Caiman,14/02/2016,175.00
Caiman,15/02/2016,239.00
Caiman,16/02/2016,468.00
Caiman,17/02/2016,546.00
Caiman,18/02/2016,427.00
Caiman,19/02/2016,240.00
Caiman,20/02/2016,105.00
Caiman,21/02/2016,229.00
Caiman,22/02/2016,570.00
Caiman,23/02/2016,444.00
Caiman,24/02/2016,390.00
Caiman,25/02/2016,335.00
Caiman,26/02/2016,329.00
Caiman,27/02/2016,215.00
Caiman,28/02/2016,290.00
Caiman,29/02/2016,325.00
Caiman,01/03/2016,378.00
Caiman,02/03/2016,339.00
Caiman,03/03/2016,326.00
Caiman,04/03/2016,583.00
Caiman,05/03/2016,182.00
Caiman,06/03/2016,416.00
Caiman,07/03/2016,456.00
Caiman,08/03/2016,575.00
Caiman,09/03/2016,327.00
Caiman,10/03/2016,598.00
Caiman,11/03/2016,501.00
Caiman,12/03/2016,118.00
Caiman,13/03/2016,87.00
Caiman,14/03/2016,340.00
Caiman,15/03/2016,549.00
Caiman,16/03/2016,408.00
Caiman,17/03/2016,517.00
Caiman,18/03/2016,336.00
Caiman,19/03/2016,273.00
Caiman,20/03/2016,11.00
Caiman,21/03/2016,429.00
Caiman,22/03/2016,725.00
Caiman,23/03/2016,235.00
Caiman,24/03/2016,307.00
Caiman,25/03/2016,318.00
Caiman,26/03/2016,279.00
Caiman,27/03/2016,166.00
Caiman,28/03/2016,585.00
Caiman,29/03/2016,585.00
Caiman,30/03/2016,671.00
Caiman,31/03/2016,649.00
Caiman,01/04/2016,772.00
Caiman,02/04/2016,160.00
Caiman,03/04/2016,273.00
Caiman,04/04/2016,531.00
Caiman,05/04/2016,722.00
Caiman,06/04/2016,591.00
Caiman,07/04/2016,389.00
Caiman,08/04/2016,492.00
Caiman,09/04/2016,307.00
Caiman,10/04/2016,491.00
Caiman,11/04/2016,355.00
Caiman,12/04/2016,551.00
Caiman,13/04/2016,605.00
Caiman,14/04/2016,681.00
Caiman,15/04/2016,421.00
Caiman,16/04/2016,275.00
Caiman,17/04/2016,269.00
Caiman,18/04/2016,478.00
Caiman,19/04/2016,415.00
Caiman,20/04/2016,985.00
Caiman,21/04/2016,310.00
Caiman,22/04/2016,306.00
Caiman,23/04/2016,288.00
Caiman,24/04/2016,187.00
Caiman,25/04/2016,426.00
Caiman,26/04/2016,872.00
Caiman,27/04/2016,902.00
Caiman,28/04/2016,623.00
Caiman,29/04/2016,1047.00
Caiman,30/04/2016,383.00
Caiman,01/05/2016,533.00
Caiman,02/05/2016,659.00
Caiman,03/05/2016,648.00
Caiman,04/05/2016,675.00
Caiman,05/05/2016,479.00
Caiman,06/05/2016,691.00
Caiman,07/05/2016,249.00
Caiman,08/05/2016,145.00
Caiman,09/05/2016,410.00
Caiman,10/05/2016,931.00
Caiman,11/05/2016,1046.00
Caiman,12/05/2016,496.00
Caiman,13/05/2016,1016.00
Caiman,14/05/2016,221.00
Caiman,15/05/2016,348.00
Caiman,16/05/2016,370.00
Caiman,17/05/2016,930.00
Caiman,18/05/2016,607.00
Caiman,19/05/2016,509.00
Caiman,20/05/2016,335.00
Caiman,21/05/2016,233.00
Caiman,22/05/2016,326.00
Caiman,23/05/2016,280.00
Caiman,24/05/2016,332.00
Caiman,25/05/2016,575.00
Caiman,26/05/2016,396.00
Caiman,27/05/2016,193.00
Caiman,28/05/2016,125.00
Caiman,29/05/2016,208.00
Caiman,30/05/2016,177.00
Caiman,31/05/2016,309.00
Caiman,01/06/2016,411.00
Caiman,02/06/2016,219.00
Caiman,03/06/2016,281.00
Caiman,04/06/2016,156.00
Caiman,05/06/2016,359.00
Caiman,06/06/2016,533.00
Caiman,07/06/2016,275.00
Caiman,08/06/2016,179.00
Caiman,09/06/2016,257.00
Caiman,10/06/2016,154.00
Caiman,11/06/2016,127.00
Caiman,12/06/2016,264.00
Caiman,13/06/2016,361.00
Caiman,14/06/2016,326.00
Caiman,15/06/2016,367.00
Caiman,16/06/2016,513.00
Caiman,17/06/2016,158.00
Caiman,18/06/2016,133.00
Caiman,19/06/2016,296.00
Caiman,20/06/2016,358.00
Caiman,21/06/2016,146.00
Caiman,22/06/2016,255.00
Caiman,23/06/2016,304.00
Caiman,24/06/2016,302.00
Caiman,25/06/2016,223.00
Caiman,26/06/2016,144.00
Caiman,27/06/2016,288.00
Caiman,28/06/2016,463.00
Caiman,29/06/2016,385.00
Caiman,30/06/2016,158.00
Caiman,01/07/2016,76.00
Caiman,02/07/2016,138.00
Caiman,03/07/2016,62.00
Caiman,04/07/2016,216.00
Caiman,05/07/2016,192.00
Caiman,06/07/2016,152.00
Caiman,07/07/2016,398.00
Caiman,08/07/2016,129.00
Caiman,09/07/2016,339.00
Caiman,10/07/2016,85.00
Caiman,11/07/2016,171.00
Caiman,12/07/2016,241.00
Caiman,13/07/2016,110.00
Caiman,14/07/2016,197.00
Caiman,15/07/2016,325.00
Caiman,16/07/2016,338.00
Caiman,17/07/2016,79.00
Caiman,18/07/2016,188.00
Caiman,19/07/2016,168.00
Caiman,20/07/2016,430.00
Caiman,21/07/2016,217.00
Caiman,22/07/2016,152.00
Caiman,23/07/2016,113.00
Caiman,24/07/2016,115.00
Caiman,25/07/2016,193.00
Caiman,26/07/2016,199.00
Caiman,27/07/2016,220.00
Caiman,28/07/2016,141.00
Caiman,29/07/2016,102.00
Caiman,30/07/2016,111.00
Caiman,31/07/2016,253.00
Caiman,01/08/2016,103.00
Caiman,02/08/2016,405.00
Caiman,03/08/2016,160.00
Caiman,04/08/2016,177.00
Caiman,05/08/2016,106.00
Caiman,06/08/2016,37.00
Caiman,07/08/2016,244.00
Caiman,08/08/2016,108.00
Caiman,09/08/2016,197.00
Caiman,10/08/2016,140.00
Caiman,11/08/2016,252.00
Caiman,12/08/2016,282.00
Caiman,13/08/2016,110.00
Caiman,14/08/2016,466.00
Caiman,15/08/2016,142.00
Caiman,16/08/2016,337.00
Caiman,17/08/2016,98.00
Caiman,18/08/2016,194.00
Caiman,19/08/2016,181.00
Caiman,20/08/2016,125.00
Caiman,21/08/2016,65.00
Caiman,22/08/2016,198.00
Caiman,23/08/2016,134.00
Caiman,24/08/2016,178.00
Caiman,25/08/2016,170.00
Caiman,26/08/2016,432.00
Caiman,27/08/2016,101.00
Caiman,28/08/2016,100.00
Caiman,29/08/2016,303.00
Caiman,30/08/2016,375.00
Caiman,31/08/2016,131.00
Caiman,01/09/2016,274.00
Caiman,02/09/2016,194.00
Caiman,03/09/2016,172.00
Caiman,04/09/2016,127.00
Caiman,05/09/2016,121.00
Caiman,06/09/2016,313.00
Caiman,07/09/2016,366.00
Caiman,08/09/2016,147.00
Caiman,09/09/2016,565.00
Caiman,10/09/2016,204.00
Caiman,11/09/2016,85.00
Caiman,12/09/2016,264.00
Caiman,13/09/2016,252.00
Caiman,14/09/2016,343.00
Caiman,15/09/2016,131.00
Caiman,16/09/2016,185.00
Caiman,17/09/2016,151.00
Caiman,18/09/2016,209.00
Caiman,19/09/2016,264.00
Caiman,20/09/2016,260.00
Caiman,21/09/2016,517.00
Caiman,22/09/2016,381.00
Caiman,23/09/2016,116.00
Caiman,24/09/2016,137.00
Caiman,25/09/2016,41.00
Caiman,26/09/2016,279.00
Caiman,27/09/2016,266.00
Caiman,28/09/2016,303.00
Caiman,29/09/2016,172.00
Caiman,30/09/2016,144.00
Caiman,01/10/2016,121.00
Caiman,02/10/2016,121.00
Caiman,03/10/2016,344.00
Caiman,04/10/2016,242.00
Caiman,05/10/2016,443.00
Caiman,06/10/2016,514.00
Caiman,07/10/2016,295.00
Caiman,08/10/2016,118.00
Caiman,09/10/2016,128.00
Caiman,10/10/2016,133.00
Caiman,11/10/2016,241.00
Caiman,12/10/2016,89.00
Caiman,13/10/2016,159.00
Caiman,14/10/2016,243.00
Caiman,15/10/2016,114.00
Caiman,16/10/2016,104.00
Caiman,17/10/2016,118.00
Caiman,18/10/2016,258.00
Caiman,19/10/2016,391.00
Caiman,20/10/2016,368.00
Caiman,21/10/2016,241.00
Caiman,22/10/2016,53.00
Caiman,23/10/2016,28.00
Caiman,24/10/2016,216.00
Caiman,25/10/2016,188.00
Caiman,26/10/2016,318.00
Caiman,27/10/2016,130.00
Caiman,28/10/2016,84.00
Caiman,29/10/2016,65.00
Caiman,30/10/2016,171.00
Caiman,31/10/2016,161.00
Caiman,01/11/2016,320.00
Caiman,02/11/2016,283.00
Caiman,03/11/2016,261.00
Caiman,04/11/2016,431.00
Caiman,05/11/2016,146.00
Caiman,06/11/2016,123.00
Caiman,07/11/2016,260.00
Caiman,08/11/2016,242.00
Caiman,09/11/2016,189.00
Caiman,10/11/2016,222.00
Caiman,11/11/2016,245.00
Caiman,12/11/2016,298.00
Caiman,13/11/2016,472.00
Caiman,14/11/2016,369.00
Caiman,15/11/2016,181.00
Caiman,16/11/2016,239.00
Caiman,17/11/2016,390.00
Caiman,18/11/2016,730.00
Caiman,19/11/2016,108.00
Caiman,20/11/2016,211.00
Caiman,21/11/2016,425.00
Caiman,22/11/2016,616.00
Caiman,23/11/2016,369.00
Caiman,24/11/2016,174.00
Caiman,25/11/2016,223.00
Caiman,26/11/2016,311.00
Caiman,27/11/2016,391.00
Caiman,28/11/2016,297.00
Caiman,29/11/2016,404.00
Caiman,30/11/2016,223.00
Caiman,01/12/2016,173.00
Caiman,02/12/2016,242.00
Caiman,03/12/2016,329.00
Caiman,04/12/2016,63.00
Caiman,05/12/2016,231.00
Caiman,06/12/2016,377.00
Caiman,07/12/2016,306.00
Caiman,08/12/2016,174.00
Caiman,09/12/2016,215.00
Caiman,10/12/2016,150.00
Caiman,11/12/2016,337.00
Caiman,12/12/2016,114.00
Caiman,13/12/2016,264.00
Caiman,14/12/2016,205.00
Caiman,15/12/2016,172.00
Caiman,16/12/2016,252.00
Caiman,17/12/2016,228.00
Caiman,18/12/2016,256.00
Caiman,19/12/2016,207.00
Caiman,20/12/2016,206.00
Caiman,21/12/2016,206.00
Caiman,22/12/2016,343.00
Caiman,23/12/2016,18.00
Caiman,24/12/2016,100.00
Caiman,25/12/2016,84.00
Caiman,26/12/2016,149.00
Caiman,27/12/2016,100.00
Caiman,28/12/2016,162.00
Caiman,29/12/2016,58.00
Caiman,30/12/2016,133.00
Caiman,31/12/2016,62.00
Capybara,01/01/2016,185.00
Capybara,02/01/2016,86.00
Capybara,03/01/2016,316.00
Capybara,04/01/2016,90.00
Capybara,05/01/2016,31.00
Capybara,06/01/2016,266.00
Capybara,07/01/2016,454.00
Capybara,08/01/2016,218.00
Capybara,09/01/2016,71.00
Capybara,10/01/2016,96.00
Capybara,11/01/2016,260.00
Capybara,12/01/2016,88.00
Capybara,13/01/2016,258.00
Capybara,14/01/2016,322.00
Capybara,15/01/2016,168.00
Capybara,16/01/2016,128.00
Capybara,17/01/2016,195.00
Capybara,18/01/2016,246.00
Capybara,19/01/2016,220.00
Capybara,20/01/2016,150.00
Capybara,21/01/2016,257.00
Capybara,22/01/2016,99.00
Capybara,23/01/2016,127.00
Capybara,24/01/2016,134.00
Capybara,25/01/2016,173.00
Capybara,26/01/2016,193.00
Capybara,27/01/2016,176.00
Capybara,28/01/2016,147.00
Capybara,29/01/2016,83.00
Capybara,30/01/2016,63.00
Capybara,31/01/2016,59.00
Capybara,01/02/2016,255.00
Capybara,02/02/2016,226.00
Capybara,03/02/2016,223.00
Capybara,04/02/2016,109.00
Capybara,05/02/2016,194.00
Capybara,06/02/2016,113.00
Capybara,07/02/2016,107.00
Capybara,08/02/2016,165.00
Capybara,09/02/2016,270.00
Capybara,10/02/2016,309.00
Capybara,11/02/2016,750.00
Capybara,12/02/2016,875.00
Capybara,13/02/2016,164.00
Capybara,14/02/2016,54.00
Capybara,15/02/2016,228.00
Capybara,16/02/2016,119.00
Capybara,17/02/2016,1335.00
Capybara,18/02/2016,1446.00
Capybara,19/02/2016,251.00
Capybara,20/02/2016,198.00
Capybara,21/02/2016,177.00
Capybara,22/02/2016,254.00
Capybara,23/02/2016,1252.00
Capybara,24/02/2016,296.00
Capybara,25/02/2016,204.00
Capybara,26/02/2016,211.00
Capybara,27/02/2016,305.00
Capybara,28/02/2016,97.00
Capybara,29/02/2016,312.00
Capybara,01/03/2016,498.00
Capybara,02/03/2016,368.00
Capybara,03/03/2016,253.00
Capybara,04/03/2016,363.00
Capybara,05/03/2016,58.00
Capybara,06/03/2016,81.00
Capybara,07/03/2016,239.00
Capybara,08/03/2016,235.00
Capybara,09/03/2016,160.00
Capybara,10/03/2016,320.00
Capybara,11/03/2016,274.00
Capybara,12/03/2016,32.00
Capybara,13/03/2016,153.00
Capybara,14/03/2016,111.00
Capybara,15/03/2016,246.00
Capybara,16/03/2016,297.00
Capybara,17/03/2016,131.00
Capybara,18/03/2016,167.00
Capybara,19/03/2016,36.00
Capybara,20/03/2016,13.00
Capybara,21/03/2016,74.00
Capybara,22/03/2016,426.00
Capybara,23/03/2016,111.00
Capybara,24/03/2016,483.00
Capybara,25/03/2016,119.00
Capybara,26/03/2016,95.00
Capybara,27/03/2016,55.00
Capybara,28/03/2016,280.00
Capybara,29/03/2016,320.00
Capybara,30/03/2016,169.00
Capybara,31/03/2016,477.00
Capybara,01/04/2016,248.00
Capybara,02/04/2016,126.00
Capybara,03/04/2016,379.00
Capybara,04/04/2016,311.00
Capybara,05/04/2016,527.00
Capybara,06/04/2016,396.00
Capybara,07/04/2016,222.00
Capybara,08/04/2016,508.00
Capybara,09/04/2016,232.00
Capybara,10/04/2016,138.00
Capybara,11/04/2016,282.00
Capybara,12/04/2016,512.00
Capybara,13/04/2016,593.00
Capybara,14/04/2016,667.00
Capybara,15/04/2016,431.00
Capybara,16/04/2016,277.00
Capybara,17/04/2016,215.00
Capybara,18/04/2016,652.00
Capybara,19/04/2016,264.00
Capybara,20/04/2016,144.00
Capybara,21/04/2016,338.00
Capybara,22/04/2016,251.00
Capybara,23/04/2016,273.00
Capybara,24/04/2016,128.00
Capybara,25/04/2016,110.00
Capybara,26/04/2016,113.00
Capybara,27/04/2016,328.00
Capybara,28/04/2016,414.00
Capybara,29/04/2016,223.00
Capybara,30/04/2016,89.00
Capybara,01/05/2016,70.00
Capybara,02/05/2016,286.00
Capybara,03/05/2016,364.00
Capybara,04/05/2016,401.00
Capybara,05/05/2016,192.00
Capybara,06/05/2016,359.00
Capybara,07/05/2016,67.00
Capybara,08/05/2016,48.00
Capybara,09/05/2016,447.00
Capybara,10/05/2016,361.00
Capybara,11/05/2016,503.00
Capybara,12/05/2016,386.00
Capybara,13/05/2016,136.00
Capybara,14/05/2016,90.00
Capybara,15/05/2016,107.00
Capybara,16/05/2016,304.00
Capybara,17/05/2016,476.00
Capybara,18/05/2016,148.00
Capybara,19/05/2016,566.00
Capybara,20/05/2016,426.00
Capybara,21/05/2016,124.00
Capybara,22/05/2016,70.00
Capybara,23/05/2016,141.00
Capybara,24/05/2016,229.00
Capybara,25/05/2016,221.00
Capybara,26/05/2016,265.00
Capybara,27/05/2016,180.00
Capybara,28/05/2016,84.00
Capybara,29/05/2016,153.00
Capybara,30/05/2016,28.00
Capybara,31/05/2016,113.00
Capybara,01/06/2016,95.00
Capybara,02/06/2016,129.00
Capybara,03/06/2016,276.00
Capybara,04/06/2016,120.00
Capybara,05/06/2016,141.00
Capybara,06/06/2016,294.00
Capybara,07/06/2016,157.00
Capybara,08/06/2016,97.00
Capybara,09/06/2016,277.00
Capybara,10/06/2016,111.00
Capybara,11/06/2016,46.00
Capybara,12/06/2016,77.00
Capybara,13/06/2016,199.00
Capybara,14/06/2016,130.00
Capybara,15/06/2016,156.00
Capybara,16/06/2016,212.00
Capybara,17/06/2016,296.00
Capybara,18/06/2016,170.00
Capybara,19/06/2016,98.00
Capybara,20/06/2016,84.00
Capybara,21/06/2016,80.00
Capybara,22/06/2016,39.00
Capybara,23/06/2016,69.00
Capybara,24/06/2016,294.00
Capybara,25/06/2016,187.00
Capybara,26/06/2016,36.00
Capybara,27/06/2016,114.00
Capybara,28/06/2016,56.00
Capybara,29/06/2016,169.00
Capybara,30/06/2016,23.00
Capybara,01/07/2016,142.00
Capybara,02/07/2016,160.00
Capybara,03/07/2016,51.00
Capybara,04/07/2016,69.00
Capybara,05/07/2016,113.00
Capybara,06/07/2016,103.00
Capybara,07/07/2016,125.00
Capybara,08/07/2016,55.00
Capybara,09/07/2016,150.00
Capybara,10/07/2016,183.00
Capybara,11/07/2016,108.00
Capybara,12/07/2016,58.00
Capybara,13/07/2016,490.00
Capybara,14/07/2016,145.00
Capybara,15/07/2016,96.00
Capybara,16/07/2016,71.00
Capybara,17/07/2016,27.00
Capybara,18/07/2016,76.00
Capybara,19/07/2016,43.00
Capybara,20/07/2016,147.00
Capybara,21/07/2016,87.00
Capybara,22/07/2016,59.00
Capybara,23/07/2016,108.00
Capybara,24/07/2016,13.00
Capybara,25/07/2016,99.00
Capybara,26/07/2016,135.00
Capybara,27/07/2016,109.00
Capybara,28/07/2016,60.00
Capybara,29/07/2016,65.00
Capybara,30/07/2016,105.00
Capybara,31/07/2016,57.00
Capybara,01/08/2016,123.00
Capybara,02/08/2016,22.00
Capybara,03/08/2016,59.00
Capybara,04/08/2016,149.00
Capybara,05/08/2016,175.00
Capybara,06/08/2016,84.00
Capybara,07/08/2016,61.00
Capybara,08/08/2016,70.00
Capybara,09/08/2016,85.00
Capybara,10/08/2016,69.00
Capybara,11/08/2016,138.00
Capybara,12/08/2016,153.00
Capybara,13/08/2016,62.00
Capybara,14/08/2016,115.00
Capybara,15/08/2016,178.00
Capybara,16/08/2016,160.00
Capybara,17/08/2016,41.00
Capybara,18/08/2016,68.00
Capybara,19/08/2016,131.00
Capybara,20/08/2016,76.00
Capybara,21/08/2016,173.00
Capybara,22/08/2016,49.00
Capybara,23/08/2016,127.00
Capybara,24/08/2016,40.00
Capybara,25/08/2016,27.00
Capybara,26/08/2016,27.00
Capybara,27/08/2016,49.00
Capybara,28/08/2016,83.00
Capybara,29/08/2016,118.00
Capybara,30/08/2016,205.00
Capybara,31/08/2016,84.00
Capybara,01/09/2016,113.00
Capybara,02/09/2016,57.00
Capybara,03/09/2016,48.00
Capybara,04/09/2016,44.00
Capybara,05/09/2016,38.00
Capybara,06/09/2016,112.00
Capybara,07/09/2016,215.00
Capybara,08/09/2016,88.00
Capybara,09/09/2016,79.00
Capybara,10/09/2016,30.00
Capybara,11/09/2016,49.00
Capybara,12/09/2016,201.00
Capybara,13/09/2016,76.00
Capybara,14/09/2016,55.00
Capybara,15/09/2016,58.00
Capybara,16/09/2016,39.00
Capybara,17/09/2016,143.00
Capybara,18/09/2016,62.00
Capybara,19/09/2016,77.00
Capybara,20/09/2016,136.00
Capybara,21/09/2016,188.00
Capybara,22/09/2016,37.00
Capybara,23/09/2016,281.00
Capybara,24/09/2016,39.00
Capybara,25/09/2016,21.00
Capybara,26/09/2016,169.00
Capybara,27/09/2016,70.00
Capybara,28/09/2016,190.00
Capybara,29/09/2016,203.00
Capybara,30/09/2016,103.00
Capybara,01/10/2016,109.00
Capybara,02/10/2016,64.00
Capybara,03/10/2016,42.00
Capybara,04/10/2016,123.00
Capybara,05/10/2016,100.00
Capybara,06/10/2016,104.00
Capybara,07/10/2016,14.00
Capybara,08/10/2016,110.00
Capybara,09/10/2016,98.00
Capybara,10/10/2016,18.00
Capybara,11/10/2016,107.00
Capybara,12/10/2016,178.00
Capybara,13/10/2016,56.00
Capybara,14/10/2016,59.00
Capybara,15/10/2016,88.00
Capybara,16/10/2016,37.00
Capybara,17/10/2016,444.00
Capybara,18/10/2016,160.00
Capybara,19/10/2016,204.00
Capybara,20/10/2016,392.00
Capybara,21/10/2016,141.00
Capybara,22/10/2016,18.00
Capybara,23/10/2016,17.00
Capybara,24/10/2016,149.00
Capybara,25/10/2016,65.00
Capybara,26/10/2016,99.00
Capybara,27/10/2016,174.00
Capybara,28/10/2016,53.00
Capybara,29/10/2016,55.00
Capybara,30/10/2016,14.00
Capybara,31/10/2016,95.00
Capybara,01/11/2016,79.00
Capybara,02/11/2016,43.00
Capybara,03/11/2016,137.00
Capybara,04/11/2016,52.00
Capybara,05/11/2016,80.00
Capybara,06/11/2016,60.00
Capybara,07/11/2016,266.00
Capybara,08/11/2016,132.00
Capybara,09/11/2016,84.00
Capybara,10/11/2016,31.00
Capybara,11/11/2016,141.00
Capybara,12/11/2016,46.00
Capybara,13/11/2016,63.00
Capybara,14/11/2016,52.00
Capybara,15/11/2016,170.00
Capybara,16/11/2016,110.00
Capybara,17/11/2016,84.00
Capybara,18/11/2016,42.00
Capybara,19/11/2016,46.00
Capybara,20/11/2016,62.00
Capybara,21/11/2016,189.00
Capybara,22/11/2016,16.00
Capybara,23/11/2016,354.00
Capybara,24/11/2016,20.00
Capybara,25/11/2016,34.00
Capybara,26/11/2016,43.00
Capybara,27/11/2016,188.00
Capybara,28/11/2016,68.00
Capybara,29/11/2016,391.00
Capybara,30/11/2016,63.00
Capybara,01/12/2016,40.00
Capybara,02/12/2016,62.00
Capybara,03/12/2016,181.00
Capybara,04/12/2016,30.00
Capybara,05/12/2016,231.00
Capybara,06/12/2016,38.00
Capybara,07/12/2016,204.00
Capybara,08/12/2016,56.00
Capybara,09/12/2016,50.00
Capybara,10/12/2016,16.00
Capybara,11/12/2016,43.00
Capybara,12/12/2016,101.00
Capybara,13/12/2016,378.00
Capybara,14/12/2016,87.00
Capybara,15/12/2016,48.00
Capybara,16/12/2016,56.00
Capybara,17/12/2016,121.00
Capybara,18/12/2016,31.00
Capybara,19/12/2016,109.00
Capybara,20/12/2016,76.00
Capybara,21/12/2016,73.00
Capybara,22/12/2016,56.00
Capybara,23/12/2016,17.00
Capybara,24/12/2016,19.00
Capybara,25/12/2016,46.00
Capybara,26/12/2016,111.00
Capybara,27/12/2016,183.00
Capybara,28/12/2016,47.00
Capybara,29/12/2016,34.00
Capybara,30/12/2016,11.00
Capybara,31/12/2016,26.00
Caribou,01/01/2016,50.00
Caribou,02/01/2016,344.00
Caribou,03/01/2016,98.00
Caribou,04/01/2016,314.00
Caribou,05/01/2016,700.00
Caribou,06/01/2016,1015.00
Caribou,07/01/2016,267.00
Caribou,08/01/2016,232.00
Caribou,09/01/2016,152.00
Caribou,10/01/2016,45.00
Caribou,11/01/2016,308.00
Caribou,12/01/2016,163.00
Caribou,13/01/2016,186.00
Caribou,14/01/2016,96.00
Caribou,15/01/2016,128.00
Caribou,16/01/2016,36.00
Caribou,17/01/2016,83.00
Caribou,18/01/2016,239.00
Caribou,19/01/2016,527.00
Caribou,20/01/2016,67.00
Caribou,21/01/2016,127.00
Caribou,22/01/2016,35.00
Caribou,23/01/2016,51.00
Caribou,24/01/2016,52.00
Caribou,25/01/2016,312.00
