species,day,page views
Sooty shearwater (Puffinus griseus),16/12/2016,6
Sooty shearwater (Puffinus griseus),17/12/2016,0
Sooty shearwater (Puffinus griseus),18/12/2016,43
Sooty shearwater (Puffinus griseus),19/12/2016,2
Sooty shearwater (Puffinus griseus),20/12/2016,8
Sooty shearwater (Puffinus griseus),21/12/2016,2
Sooty shearwater (Puffinus griseus),22/12/2016,1
Sooty shearwater (Puffinus griseus),23/12/2016,0
Sooty shearwater (Puffinus griseus),24/12/2016,27
Sooty shearwater (Puffinus griseus),25/12/2016,2
Sooty shearwater (Puffinus griseus),26/12/2016,13
Sooty shearwater (Puffinus griseus),27/12/2016,13
Sooty shearwater (Puffinus griseus),28/12/2016,45
Sooty shearwater (Puffinus griseus),29/12/2016,3
Sooty shearwater (Puffinus griseus),30/12/2016,2
Sooty shearwater (Puffinus griseus),31/12/2016,3
Southern carmine bee-eater (Merops nubicoides),01/01/2016,0
Southern carmine bee-eater (Merops nubicoides),02/01/2016,3
Southern carmine bee-eater (Merops nubicoides),03/01/2016,3
Southern carmine bee-eater (Merops nubicoides),04/01/2016,7
Southern carmine bee-eater (Merops nubicoides),05/01/2016,1
Southern carmine bee-eater (Merops nubicoides),06/01/2016,0
Southern carmine bee-eater (Merops nubicoides),07/01/2016,1
Southern carmine bee-eater (Merops nubicoides),08/01/2016,16
Southern carmine bee-eater (Merops nubicoides),09/01/2016,6
Southern carmine bee-eater (Merops nubicoides),10/01/2016,8
Southern carmine bee-eater (Merops nubicoides),11/01/2016,0
Southern carmine bee-eater (Merops nubicoides),12/01/2016,8
Southern carmine bee-eater (Merops nubicoides),13/01/2016,3
Southern carmine bee-eater (Merops nubicoides),14/01/2016,0
Southern carmine bee-eater (Merops nubicoides),15/01/2016,12
Southern carmine bee-eater (Merops nubicoides),16/01/2016,1
Southern carmine bee-eater (Merops nubicoides),17/01/2016,2
Southern carmine bee-eater (Merops nubicoides),18/01/2016,5
Southern carmine bee-eater (Merops nubicoides),19/01/2016,6
Southern carmine bee-eater (Merops nubicoides),20/01/2016,8
Southern carmine bee-eater (Merops nubicoides),21/01/2016,1
Southern carmine bee-eater (Merops nubicoides),22/01/2016,0
Southern carmine bee-eater (Merops nubicoides),23/01/2016,2
Southern carmine bee-eater (Merops nubicoides),24/01/2016,1
Southern carmine bee-eater (Merops nubicoides),25/01/2016,36
Southern carmine bee-eater (Merops nubicoides),26/01/2016,4
Southern carmine bee-eater (Merops nubicoides),27/01/2016,15
Southern carmine bee-eater (Merops nubicoides),28/01/2016,0
Southern carmine bee-eater (Merops nubicoides),29/01/2016,1
Southern carmine bee-eater (Merops nubicoides),30/01/2016,0
Southern carmine bee-eater (Merops nubicoides),31/01/2016,1
Southern carmine bee-eater (Merops nubicoides),01/02/2016,3
Southern carmine bee-eater (Merops nubicoides),02/02/2016,3
Southern carmine bee-eater (Merops nubicoides),03/02/2016,14
Southern carmine bee-eater (Merops nubicoides),04/02/2016,0
Southern carmine bee-eater (Merops nubicoides),05/02/2016,3
Southern carmine bee-eater (Merops nubicoides),06/02/2016,1
Southern carmine bee-eater (Merops nubicoides),07/02/2016,7
Southern carmine bee-eater (Merops nubicoides),08/02/2016,1
Southern carmine bee-eater (Merops nubicoides),09/02/2016,4
Southern carmine bee-eater (Merops nubicoides),10/02/2016,30
Southern carmine bee-eater (Merops nubicoides),11/02/2016,1
Southern carmine bee-eater (Merops nubicoides),12/02/2016,0
Southern carmine bee-eater (Merops nubicoides),13/02/2016,4
Southern carmine bee-eater (Merops nubicoides),14/02/2016,5
Southern carmine bee-eater (Merops nubicoides),15/02/2016,2
Southern carmine bee-eater (Merops nubicoides),16/02/2016,10
Southern carmine bee-eater (Merops nubicoides),17/02/2016,8
Southern carmine bee-eater (Merops nubicoides),18/02/2016,15
Southern carmine bee-eater (Merops nubicoides),19/02/2016,25
Southern carmine bee-eater (Merops nubicoides),20/02/2016,1
Southern carmine bee-eater (Merops nubicoides),21/02/2016,5
Southern carmine bee-eater (Merops nubicoides),22/02/2016,18
Southern carmine bee-eater (Merops nubicoides),23/02/2016,14
Southern carmine bee-eater (Merops nubicoides),24/02/2016,2
Southern carmine bee-eater (Merops nubicoides),25/02/2016,3
Southern carmine bee-eater (Merops nubicoides),26/02/2016,10
Southern carmine bee-eater (Merops nubicoides),27/02/2016,4
Southern carmine bee-eater (Merops nubicoides),28/02/2016,1
Southern carmine bee-eater (Merops nubicoides),29/02/2016,6
Southern carmine bee-eater (Merops nubicoides),01/03/2016,1
Southern carmine bee-eater (Merops nubicoides),02/03/2016,0
Southern carmine bee-eater (Merops nubicoides),03/03/2016,1
Southern carmine bee-eater (Merops nubicoides),04/03/2016,1
Southern carmine bee-eater (Merops nubicoides),05/03/2016,8
Southern carmine bee-eater (Merops nubicoides),06/03/2016,0
Southern carmine bee-eater (Merops nubicoides),07/03/2016,14
Southern carmine bee-eater (Merops nubicoides),08/03/2016,1
Southern carmine bee-eater (Merops nubicoides),09/03/2016,21
Southern carmine bee-eater (Merops nubicoides),10/03/2016,1
Southern carmine bee-eater (Merops nubicoides),11/03/2016,9
Southern carmine bee-eater (Merops nubicoides),12/03/2016,1
Southern carmine bee-eater (Merops nubicoides),13/03/2016,3
Southern carmine bee-eater (Merops nubicoides),14/03/2016,1
Southern carmine bee-eater (Merops nubicoides),15/03/2016,65
Southern carmine bee-eater (Merops nubicoides),16/03/2016,6
Southern carmine bee-eater (Merops nubicoides),17/03/2016,28
Southern carmine bee-eater (Merops nubicoides),18/03/2016,14
Southern carmine bee-eater (Merops nubicoides),19/03/2016,1
Southern carmine bee-eater (Merops nubicoides),20/03/2016,0
Southern carmine bee-eater (Merops nubicoides),21/03/2016,2
Southern carmine bee-eater (Merops nubicoides),22/03/2016,50
Southern carmine bee-eater (Merops nubicoides),23/03/2016,7
Southern carmine bee-eater (Merops nubicoides),24/03/2016,0
Southern carmine bee-eater (Merops nubicoides),25/03/2016,0
Southern carmine bee-eater (Merops nubicoides),26/03/2016,5
Southern carmine bee-eater (Merops nubicoides),27/03/2016,5
Southern carmine bee-eater (Merops nubicoides),28/03/2016,1
Southern carmine bee-eater (Merops nubicoides),29/03/2016,1
Southern carmine bee-eater (Merops nubicoides),30/03/2016,4
Southern carmine bee-eater (Merops nubicoides),31/03/2016,13
Southern carmine bee-eater (Merops nubicoides),01/04/2016,30
Southern carmine bee-eater (Merops nubicoides),02/04/2016,0
Southern carmine bee-eater (Merops nubicoides),03/04/2016,0
Southern carmine bee-eater (Merops nubicoides),04/04/2016,1
Southern carmine bee-eater (Merops nubicoides),05/04/2016,1
Southern carmine bee-eater (Merops nubicoides),06/04/2016,11
Southern carmine bee-eater (Merops nubicoides),07/04/2016,8
Southern carmine bee-eater (Merops nubicoides),08/04/2016,2
Southern carmine bee-eater (Merops nubicoides),09/04/2016,0
Southern carmine bee-eater (Merops nubicoides),10/04/2016,4
Southern carmine bee-eater (Merops nubicoides),11/04/2016,7
Southern carmine bee-eater (Merops nubicoides),12/04/2016,4
Southern carmine bee-eater (Merops nubicoides),13/04/2016,0
Southern carmine bee-eater (Merops nubicoides),14/04/2016,1
Southern carmine bee-eater (Merops nubicoides),15/04/2016,7
Southern carmine bee-eater (Merops nubicoides),16/04/2016,0
Southern carmine bee-eater (Merops nubicoides),17/04/2016,1
Southern carmine bee-eater (Merops nubicoides),18/04/2016,0
Southern carmine bee-eater (Merops nubicoides),19/04/2016,2
Southern carmine bee-eater (Merops nubicoides),20/04/2016,5
Southern carmine bee-eater (Merops nubicoides),21/04/2016,8
Southern carmine bee-eater (Merops nubicoides),22/04/2016,45
Southern carmine bee-eater (Merops nubicoides),23/04/2016,1
Southern carmine bee-eater (Merops nubicoides),24/04/2016,42
Southern carmine bee-eater (Merops nubicoides),25/04/2016,1
Southern carmine bee-eater (Merops nubicoides),26/04/2016,1
Southern carmine bee-eater (Merops nubicoides),27/04/2016,3
Southern carmine bee-eater (Merops nubicoides),28/04/2016,0
Southern carmine bee-eater (Merops nubicoides),29/04/2016,2
Southern carmine bee-eater (Merops nubicoides),30/04/2016,0
Southern carmine bee-eater (Merops nubicoides),01/05/2016,1
Southern carmine bee-eater (Merops nubicoides),02/05/2016,70
Southern carmine bee-eater (Merops nubicoides),03/05/2016,2
Southern carmine bee-eater (Merops nubicoides),04/05/2016,2
Southern carmine bee-eater (Merops nubicoides),05/05/2016,2
Southern carmine bee-eater (Merops nubicoides),06/05/2016,1
Southern carmine bee-eater (Merops nubicoides),07/05/2016,0
Southern carmine bee-eater (Merops nubicoides),08/05/2016,1
Southern carmine bee-eater (Merops nubicoides),09/05/2016,0
Southern carmine bee-eater (Merops nubicoides),10/05/2016,1
Southern carmine bee-eater (Merops nubicoides),11/05/2016,1
Southern carmine bee-eater (Merops nubicoides),12/05/2016,7
Southern carmine bee-eater (Merops nubicoides),13/05/2016,7
Southern carmine bee-eater (Merops nubicoides),14/05/2016,12
Southern carmine bee-eater (Merops nubicoides),15/05/2016,0
Southern carmine bee-eater (Merops nubicoides),16/05/2016,1
Southern carmine bee-eater (Merops nubicoides),17/05/2016,0
Southern carmine bee-eater (Merops nubicoides),18/05/2016,17
Southern carmine bee-eater (Merops nubicoides),19/05/2016,29
Southern carmine bee-eater (Merops nubicoides),20/05/2016,4
Southern carmine bee-eater (Merops nubicoides),21/05/2016,4
Southern carmine bee-eater (Merops nubicoides),22/05/2016,4
Southern carmine bee-eater (Merops nubicoides),23/05/2016,9
Southern carmine bee-eater (Merops nubicoides),24/05/2016,3
Southern carmine bee-eater (Merops nubicoides),25/05/2016,7
Southern carmine bee-eater (Merops nubicoides),26/05/2016,5
Southern carmine bee-eater (Merops nubicoides),27/05/2016,5
Southern carmine bee-eater (Merops nubicoides),28/05/2016,10
Southern carmine bee-eater (Merops nubicoides),29/05/2016,0
Southern carmine bee-eater (Merops nubicoides),30/05/2016,0
Southern carmine bee-eater (Merops nubicoides),31/05/2016,0
Southern carmine bee-eater (Merops nubicoides),01/06/2016,13
Southern carmine bee-eater (Merops nubicoides),02/06/2016,1
Southern carmine bee-eater (Merops nubicoides),03/06/2016,5
Southern carmine bee-eater (Merops nubicoides),04/06/2016,0
Southern carmine bee-eater (Merops nubicoides),05/06/2016,0
Southern carmine bee-eater (Merops nubicoides),06/06/2016,5
Southern carmine bee-eater (Merops nubicoides),07/06/2016,3
Southern carmine bee-eater (Merops nubicoides),08/06/2016,1
Southern carmine bee-eater (Merops nubicoides),09/06/2016,0
Southern carmine bee-eater (Merops nubicoides),10/06/2016,21
Southern carmine bee-eater (Merops nubicoides),11/06/2016,2
Southern carmine bee-eater (Merops nubicoides),12/06/2016,1
Southern carmine bee-eater (Merops nubicoides),13/06/2016,1
Southern carmine bee-eater (Merops nubicoides),14/06/2016,0
Southern carmine bee-eater (Merops nubicoides),15/06/2016,1
Southern carmine bee-eater (Merops nubicoides),16/06/2016,3
Southern carmine bee-eater (Merops nubicoides),17/06/2016,5
Southern carmine bee-eater (Merops nubicoides),18/06/2016,0
Southern carmine bee-eater (Merops nubicoides),19/06/2016,22
Southern carmine bee-eater (Merops nubicoides),20/06/2016,1
Southern carmine bee-eater (Merops nubicoides),21/06/2016,0
Southern carmine bee-eater (Merops nubicoides),22/06/2016,2
Southern carmine bee-eater (Merops nubicoides),23/06/2016,0
Southern carmine bee-eater (Merops nubicoides),24/06/2016,4
Southern carmine bee-eater (Merops nubicoides),25/06/2016,0
Southern carmine bee-eater (Merops nubicoides),26/06/2016,0
Southern carmine bee-eater (Merops nubicoides),27/06/2016,0
Southern carmine bee-eater (Merops nubicoides),28/06/2016,16
Southern carmine bee-eater (Merops nubicoides),29/06/2016,1
Southern carmine bee-eater (Merops nubicoides),30/06/2016,0
Southern carmine bee-eater (Merops nubicoides),01/07/2016,0
Southern carmine bee-eater (Merops nubicoides),02/07/2016,0
Southern carmine bee-eater (Merops nubicoides),03/07/2016,3
Southern carmine bee-eater (Merops nubicoides),04/07/2016,0
Southern carmine bee-eater (Merops nubicoides),05/07/2016,10
Southern carmine bee-eater (Merops nubicoides),06/07/2016,1
Southern carmine bee-eater (Merops nubicoides),07/07/2016,3
Southern carmine bee-eater (Merops nubicoides),08/07/2016,0
Southern carmine bee-eater (Merops nubicoides),09/07/2016,0
Southern carmine bee-eater (Merops nubicoides),10/07/2016,1
Southern carmine bee-eater (Merops nubicoides),11/07/2016,10
Southern carmine bee-eater (Merops nubicoides),12/07/2016,47
Southern carmine bee-eater (Merops nubicoides),13/07/2016,0
Southern carmine bee-eater (Merops nubicoides),14/07/2016,0
Southern carmine bee-eater (Merops nubicoides),15/07/2016,1
Southern carmine bee-eater (Merops nubicoides),16/07/2016,1
Southern carmine bee-eater (Merops nubicoides),17/07/2016,4
Southern carmine bee-eater (Merops nubicoides),18/07/2016,1
Southern carmine bee-eater (Merops nubicoides),19/07/2016,39
Southern carmine bee-eater (Merops nubicoides),20/07/2016,2
Southern carmine bee-eater (Merops nubicoides),21/07/2016,7
Southern carmine bee-eater (Merops nubicoides),22/07/2016,3
Southern carmine bee-eater (Merops nubicoides),23/07/2016,0
Southern carmine bee-eater (Merops nubicoides),24/07/2016,82
Southern carmine bee-eater (Merops nubicoides),25/07/2016,2
Southern carmine bee-eater (Merops nubicoides),26/07/2016,26
Southern carmine bee-eater (Merops nubicoides),27/07/2016,0
Southern carmine bee-eater (Merops nubicoides),28/07/2016,2
Southern carmine bee-eater (Merops nubicoides),29/07/2016,5
Southern carmine bee-eater (Merops nubicoides),30/07/2016,0
Southern carmine bee-eater (Merops nubicoides),31/07/2016,0
Southern carmine bee-eater (Merops nubicoides),01/08/2016,2
Southern carmine bee-eater (Merops nubicoides),02/08/2016,5
Southern carmine bee-eater (Merops nubicoides),03/08/2016,1
Southern carmine bee-eater (Merops nubicoides),04/08/2016,2
Southern carmine bee-eater (Merops nubicoides),05/08/2016,22
Southern carmine bee-eater (Merops nubicoides),06/08/2016,0
Southern carmine bee-eater (Merops nubicoides),07/08/2016,27
Southern carmine bee-eater (Merops nubicoides),08/08/2016,4
Southern carmine bee-eater (Merops nubicoides),09/08/2016,4
Southern carmine bee-eater (Merops nubicoides),10/08/2016,55
Southern carmine bee-eater (Merops nubicoides),11/08/2016,1
Southern carmine bee-eater (Merops nubicoides),12/08/2016,5
Southern carmine bee-eater (Merops nubicoides),13/08/2016,20
Southern carmine bee-eater (Merops nubicoides),14/08/2016,31
Southern carmine bee-eater (Merops nubicoides),15/08/2016,0
Southern carmine bee-eater (Merops nubicoides),16/08/2016,0
Southern carmine bee-eater (Merops nubicoides),17/08/2016,5
Southern carmine bee-eater (Merops nubicoides),18/08/2016,3
Southern carmine bee-eater (Merops nubicoides),19/08/2016,2
Southern carmine bee-eater (Merops nubicoides),20/08/2016,5
Southern carmine bee-eater (Merops nubicoides),21/08/2016,2
Southern carmine bee-eater (Merops nubicoides),22/08/2016,3
Southern carmine bee-eater (Merops nubicoides),23/08/2016,3
Southern carmine bee-eater (Merops nubicoides),24/08/2016,1
Southern carmine bee-eater (Merops nubicoides),25/08/2016,0
Southern carmine bee-eater (Merops nubicoides),26/08/2016,0
Southern carmine bee-eater (Merops nubicoides),27/08/2016,1
Southern carmine bee-eater (Merops nubicoides),28/08/2016,1
Southern carmine bee-eater (Merops nubicoides),29/08/2016,4
Southern carmine bee-eater (Merops nubicoides),30/08/2016,2
Southern carmine bee-eater (Merops nubicoides),31/08/2016,0
Southern carmine bee-eater (Merops nubicoides),01/09/2016,2
Southern carmine bee-eater (Merops nubicoides),02/09/2016,7
Southern carmine bee-eater (Merops nubicoides),03/09/2016,2
Southern carmine bee-eater (Merops nubicoides),04/09/2016,19
Southern carmine bee-eater (Merops nubicoides),05/09/2016,4
Southern carmine bee-eater (Merops nubicoides),06/09/2016,0
Southern carmine bee-eater (Merops nubicoides),07/09/2016,29
Southern carmine bee-eater (Merops nubicoides),08/09/2016,6
Southern carmine bee-eater (Merops nubicoides),09/09/2016,3
Southern carmine bee-eater (Merops nubicoides),10/09/2016,0
Southern carmine bee-eater (Merops nubicoides),11/09/2016,0
Southern carmine bee-eater (Merops nubicoides),12/09/2016,0
Southern carmine bee-eater (Merops nubicoides),13/09/2016,1
Southern carmine bee-eater (Merops nubicoides),14/09/2016,6
Southern carmine bee-eater (Merops nubicoides),15/09/2016,1
Southern carmine bee-eater (Merops nubicoides),16/09/2016,43
Southern carmine bee-eater (Merops nubicoides),17/09/2016,3
Southern carmine bee-eater (Merops nubicoides),18/09/2016,4
Southern carmine bee-eater (Merops nubicoides),19/09/2016,1
Southern carmine bee-eater (Merops nubicoides),20/09/2016,0
Southern carmine bee-eater (Merops nubicoides),21/09/2016,15
Southern carmine bee-eater (Merops nubicoides),22/09/2016,0
Southern carmine bee-eater (Merops nubicoides),23/09/2016,19
Southern carmine bee-eater (Merops nubicoides),24/09/2016,2
Southern carmine bee-eater (Merops nubicoides),25/09/2016,8
Southern carmine bee-eater (Merops nubicoides),26/09/2016,10
Southern carmine bee-eater (Merops nubicoides),27/09/2016,2
Southern carmine bee-eater (Merops nubicoides),28/09/2016,0
Southern carmine bee-eater (Merops nubicoides),29/09/2016,12
Southern carmine bee-eater (Merops nubicoides),30/09/2016,3
Southern carmine bee-eater (Merops nubicoides),01/10/2016,0
Southern carmine bee-eater (Merops nubicoides),02/10/2016,1
Southern carmine bee-eater (Merops nubicoides),03/10/2016,1
Southern carmine bee-eater (Merops nubicoides),04/10/2016,1
Southern carmine bee-eater (Merops nubicoides),05/10/2016,3
Southern carmine bee-eater (Merops nubicoides),06/10/2016,2
Southern carmine bee-eater (Merops nubicoides),07/10/2016,1
Southern carmine bee-eater (Merops nubicoides),08/10/2016,33
Southern carmine bee-eater (Merops nubicoides),09/10/2016,3
Southern carmine bee-eater (Merops nubicoides),10/10/2016,18
Southern carmine bee-eater (Merops nubicoides),11/10/2016,0
Southern carmine bee-eater (Merops nubicoides),12/10/2016,3
Southern carmine bee-eater (Merops nubicoides),13/10/2016,2
Southern carmine bee-eater (Merops nubicoides),14/10/2016,2
Southern carmine bee-eater (Merops nubicoides),15/10/2016,0
Southern carmine bee-eater (Merops nubicoides),16/10/2016,1
Southern carmine bee-eater (Merops nubicoides),17/10/2016,0
Southern carmine bee-eater (Merops nubicoides),18/10/2016,2
Southern carmine bee-eater (Merops nubicoides),19/10/2016,2
Southern carmine bee-eater (Merops nubicoides),20/10/2016,84
Southern carmine bee-eater (Merops nubicoides),21/10/2016,5
Southern carmine bee-eater (Merops nubicoides),22/10/2016,3
Southern carmine bee-eater (Merops nubicoides),23/10/2016,0
Southern carmine bee-eater (Merops nubicoides),24/10/2016,1
Southern carmine bee-eater (Merops nubicoides),25/10/2016,0
Southern carmine bee-eater (Merops nubicoides),26/10/2016,2
Southern carmine bee-eater (Merops nubicoides),27/10/2016,4
Southern carmine bee-eater (Merops nubicoides),28/10/2016,3
Southern carmine bee-eater (Merops nubicoides),29/10/2016,1
Southern carmine bee-eater (Merops nubicoides),30/10/2016,9
Southern carmine bee-eater (Merops nubicoides),31/10/2016,1
Southern carmine bee-eater (Merops nubicoides),01/11/2016,1
Southern carmine bee-eater (Merops nubicoides),02/11/2016,5
